Words,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
sorority,0,0,0,0,0,0,0,0,0,0
sortir,0,0,0,0,0,0,0,0,0,0
sosial,1,1,0,1,0,0,1,0,0,1
sosialis,0,1,1,0,1,1,1,1,0,0
sosialisme,0,0,0,0,1,1,0,0,0,0
soulmate,0,1,0,0,0,1,0,0,0,0
spa,1,0,0,1,0,0,1,0,1,1
spanduk,0,0,0,0,0,0,0,0,0,0
spaniel,1,0,0,0,0,0,1,0,0,1
spatbor,0,0,0,0,0,0,0,0,0,1
speedometer,0,0,0,0,0,0,0,0,0,0
spektakuler,0,0,0,1,0,0,0,0,1,0
spektral,0,1,0,0,0,0,0,0,0,0
spektrofotometer,0,0,0,0,0,0,0,0,0,0
spektrometer,0,0,0,0,0,0,0,0,0,0
spektroskop,0,0,0,0,0,0,0,0,0,0
spektrum,0,0,0,0,0,0,0,0,0,0
spekulasi,0,1,0,0,0,1,0,1,0,0
spekulatif,0,0,0,1,0,0,0,0,0,0
spekulum,0,0,0,0,0,0,0,0,0,0
spencer,0,0,0,0,0,0,0,0,0,0
sperma,0,0,0,0,0,0,0,0,0,0
spesialis,0,0,0,0,0,0,0,0,0,1
spesifik,0,0,0,0,0,0,0,0,0,0
spesifikasi,0,0,0,0,0,0,0,0,0,0
sphinx,0,0,0,0,0,0,0,0,0,0
spionase,0,1,0,0,0,0,0,0,0,0
spiral,0,0,0,0,0,0,0,0,0,0
spline,0,0,0,0,0,0,0,0,0,0
spoiler,0,1,0,0,0,0,0,1,0,0
sponsor,1,0,0,0,0,0,0,0,0,1
spora,0,0,0,0,0,0,0,0,0,0
sporadis,0,0,0,0,0,0,0,0,0,0
spousal,0,0,0,0,0,0,0,0,0,0
sprite,0,1,0,0,0,1,0,0,0,0
stabil,1,0,0,0,0,0,0,0,0,1
stabilitas,0,0,0,0,0,0,0,0,0,0
staccato,1,0,0,0,0,0,0,0,0,0
staf,0,0,0,0,0,0,0,0,0,0
stagnasi,0,0,0,0,0,0,0,0,0,0
stamina,1,0,0,0,0,0,0,0,0,1
stan,0,0,0,0,0,0,0,0,0,0
standar,0,0,0,0,0,0,0,0,0,0
stasiun,0,0,0,0,0,0,0,0,0,0
statika,0,0,0,0,0,0,0,0,0,0
statis,0,0,0,0,0,0,0,0,0,0
statistik,0,0,0,0,0,0,0,0,0,1
stator,0,0,0,0,0,0,0,0,0,0
status,1,0,0,0,0,0,0,0,0,0
stave,0,1,0,0,0,0,0,0,0,0
stek,0,0,0,0,0,0,0,0,0,0
steker,0,0,0,0,0,0,0,0,0,0
stempel,0,0,0,0,0,0,0,0,0,0
steno,0,0,0,0,0,0,0,0,0,0
stepa,0,0,0,0,0,0,0,0,0,0
stereoskop,0,0,0,0,0,0,0,0,0,0
stereotip,0,1,0,0,0,0,0,0,0,0
steril,0,1,0,0,0,0,0,1,0,0
sterling,1,1,1,1,0,0,1,0,0,1
stetoskop,0,0,0,0,0,0,0,0,0,0
stigma,0,1,1,0,1,1,0,1,0,0
stimulasi,0,0,0,0,0,0,0,0,0,0
stopkontak,0,0,0,0,0,0,0,0,0,0
stopwatch,0,0,0,0,0,0,0,0,0,0
strategi,0,0,0,0,0,0,0,0,0,0
strategis,1,0,0,0,0,0,0,0,0,0
stratifikasi,0,0,0,0,0,0,0,0,0,0
stratus,0,0,0,0,0,0,0,0,0,0
streaming,0,0,0,0,0,0,0,0,0,0
strobo,0,0,0,0,0,0,0,0,0,0
struktur,1,0,0,0,0,0,0,0,0,1
struktural,0,0,0,0,0,0,0,0,0,1
studio,0,0,0,0,0,0,0,0,0,0
sturgeon,0,0,0,0,0,0,0,0,0,0
suaka,1,0,0,1,0,0,1,0,0,1
suap,0,1,0,0,1,0,0,0,0,0
suar,0,0,0,0,0,0,0,0,0,0
suara,1,0,0,1,0,0,0,0,0,1
suasana,0,0,0,0,0,0,0,0,0,0
suasana hati,0,0,0,0,0,0,0,0,0,0
subang,0,0,0,0,0,0,0,0,0,0
subatomik,0,0,0,0,0,0,0,0,0,0
subduksi,0,0,0,0,0,0,0,0,0,0
subkomite,0,0,0,0,0,0,0,0,0,0
subkutan,0,0,0,0,0,0,0,0,0,0
sublimasi,1,0,0,0,0,0,1,0,0,0
subordinasi,0,0,0,0,0,0,0,0,0,0
subplot,0,0,0,0,0,0,0,0,0,0
subset,0,0,0,0,0,0,0,0,0,0
subsidi,0,1,1,0,1,0,0,0,0,0
substantif,1,0,0,0,0,0,0,0,0,0
substruktur,0,0,0,0,0,0,0,0,0,0
subtipe,0,0,0,0,0,0,0,0,0,0
subur,0,1,0,0,1,0,0,1,0,0
subversi,0,1,1,0,0,1,0,0,0,0
subversif,0,1,1,0,0,0,0,0,1,0
subyek,0,1,0,0,0,0,0,0,0,0
subyektif,0,0,0,0,0,0,0,0,0,0
suci,1,0,0,1,0,0,1,0,1,1
sudip,0,0,0,0,0,0,0,0,0,0
sudut,0,0,0,0,0,0,0,0,0,0
sugesti,0,0,0,0,0,0,0,0,0,1
suhu,0,0,0,0,0,0,0,0,0,0
sujud,0,0,0,0,0,0,0,0,0,0
suka,1,0,0,0,0,0,1,1,0,0
suka cita,1,0,0,1,0,0,1,0,1,1
suka perkara,0,1,1,0,1,0,0,0,0,0
suka ria,1,0,0,0,0,0,1,0,0,0
suka teman,1,0,0,0,0,0,0,0,0,0
sukar paham,0,1,0,0,0,0,0,0,1,0
sukarela,1,0,0,0,0,0,0,0,0,0
sukarelawan,1,0,0,1,0,1,1,0,0,1
sukses,1,0,0,1,0,0,1,0,0,1
suksesi,0,0,0,0,0,0,0,0,0,0
suku,0,0,0,0,0,0,0,0,0,1
suku kata,0,0,0,0,0,0,0,0,0,0
sulam,0,0,0,0,0,0,0,0,0,0
sulap,0,1,1,0,0,1,1,1,0,0
sulfur,0,0,0,0,0,0,0,0,0,0
sulit,0,1,1,0,0,1,0,1,0,0
sultan,0,0,0,0,0,1,1,0,0,0
sulung,1,0,0,1,0,0,1,0,0,1
sumbang,1,0,0,0,0,0,0,0,0,1
sumbat,0,0,0,0,0,0,0,0,0,0
sumber,0,0,0,0,0,0,0,0,0,0
sumber daya,1,0,0,0,0,0,1,0,0,1
sumber hidup,1,0,0,0,0,0,0,0,0,0
sumber untung,1,0,0,0,0,0,1,0,0,0
sumbu,0,0,0,0,0,0,0,0,0,0
sumo,0,0,0,0,0,0,0,0,0,0
sumpah,1,0,0,1,0,0,1,0,1,1
sumpah palsu,0,1,0,0,0,1,0,0,1,0
sumsum,1,0,0,0,0,0,1,0,0,1
sunat,1,0,0,0,0,0,0,0,0,0
sungai,0,0,0,0,0,0,0,0,0,0
sungai kecil,0,0,0,0,0,0,0,0,0,0
sungguh,1,0,0,0,0,0,1,0,0,0
sungut,0,0,0,0,0,0,0,0,0,0
suntik,0,0,0,0,0,0,0,0,0,0
sup,1,0,0,0,0,0,0,0,0,0
superlatif,0,0,0,0,0,0,0,0,0,0
superman,1,0,0,0,0,0,1,0,0,1
supermarket,0,0,0,0,0,0,0,0,0,0
supernatan,0,0,0,0,0,0,0,0,0,0
superposisi,0,0,0,0,0,0,0,0,0,0
superstar,1,0,0,0,0,0,1,0,0,1
suplemen,0,0,0,0,0,0,0,0,0,0
supremasi,1,1,1,1,0,1,1,0,1,1
suram,0,1,1,1,1,1,0,1,0,0
surat,0,0,0,1,0,0,0,0,0,0
surat hutang,0,0,0,1,0,0,0,0,0,0
surat kabar,1,0,0,0,0,0,0,0,0,1
surat perintah,0,0,0,0,0,0,0,0,0,0
surat sumpah,0,0,0,0,0,0,0,0,0,0
surga,1,0,0,0,0,0,1,0,0,1
surgawi,1,0,0,1,0,0,1,0,0,1
suri teladan,1,0,0,1,0,0,1,0,0,1
suruh,0,0,0,0,1,0,0,0,0,0
surup,0,1,0,0,0,0,0,0,0,0
surut,0,1,0,0,1,0,0,0,0,0
survei,1,0,0,0,0,0,0,0,0,0
surveyor,0,0,0,0,0,0,0,0,0,0
susu,1,0,0,0,0,0,1,0,0,0
susul,0,0,0,0,0,0,0,0,0,0
susun,1,0,0,0,0,0,0,0,0,0
susun kata,0,0,0,0,0,0,0,0,0,0
susun kembali,0,0,0,0,0,0,0,0,0,0
susut,0,1,1,0,1,1,0,1,0,0
sutra,1,0,0,0,0,0,0,0,0,0
suvenir,0,0,0,0,0,0,0,0,0,0
sweter,0,0,0,0,0,0,0,0,0,0
swig,0,1,0,0,1,0,0,0,0,0
syahid,0,1,0,0,0,1,0,1,0,0
syair puji,0,0,0,0,0,0,0,0,0,0
syaitan,0,1,0,0,1,1,0,0,0,0
syal,0,0,0,0,0,0,0,0,0,0
syarat,0,0,0,0,0,0,0,0,0,1
syok,0,1,1,0,0,1,0,0,1,0
syukur,1,0,0,0,0,0,1,0,0,0
taat,1,0,0,1,0,0,1,0,0,1
tabah,1,0,0,0,0,0,1,0,0,1
tablet,0,0,0,0,0,0,0,0,0,0
tabrak,0,1,1,0,0,0,0,0,0,0
tabu,0,1,0,0,1,1,0,0,0,0
tabulasi,0,0,0,1,0,0,0,0,0,0
tabung,1,0,0,0,0,0,0,0,0,0
tabur,0,0,0,0,0,0,0,0,0,0
tabut,0,0,0,0,0,0,0,0,0,0
tachometer,0,0,0,0,0,0,0,0,0,0
tadah,0,0,0,0,0,0,0,0,0,0
taffeta,0,0,0,0,0,0,0,0,0,0
taffy,0,0,0,0,0,0,0,0,0,0
tafsir,0,0,0,0,0,0,0,0,0,0
tagih,0,0,0,0,0,0,0,0,0,0
tagih lebih,0,0,0,0,0,0,0,0,0,0
tahan,0,1,1,0,0,1,0,1,0,0
tahan air,1,0,0,0,0,0,0,0,0,0
tahan api,1,0,0,0,0,0,0,0,0,0
tahan cuaca,1,0,0,0,0,0,0,0,0,0
tahan diri,0,0,0,0,0,0,0,0,0,0
tahan hidup,0,0,0,0,0,0,0,0,0,0
tahan karat,1,0,0,0,0,0,0,0,0,0
tahan lama,1,0,0,0,0,0,0,0,0,1
tahan panas,0,1,0,0,0,0,0,0,0,0
tahap,0,0,0,1,0,0,0,0,0,0
tahayul,1,1,0,0,0,1,0,0,0,0
tahbis,1,0,0,0,0,0,0,0,0,1
tai,0,1,1,0,1,0,0,0,0,0
tailing,0,0,0,0,0,0,0,0,0,0
tajam,0,1,0,0,1,0,0,0,0,0
tajuk rencana,0,0,0,0,0,0,0,0,0,0
takdir,0,1,0,0,0,1,0,1,0,0
takhta,1,0,0,0,0,0,0,0,0,1
takik,0,0,0,0,0,0,0,0,0,0
takjub,1,0,0,0,0,0,1,0,0,0
takluk,0,1,1,0,1,1,0,1,0,0
taksi,1,0,0,0,0,0,0,0,0,0
taksir tinggi,0,0,0,0,0,0,0,0,1,0
taksonomi,0,0,0,0,0,0,0,0,0,0
taktik,0,0,0,0,0,1,0,0,0,1
taktil,0,0,0,0,0,0,0,0,0,0
takut,0,1,1,1,0,1,0,0,1,0
takzim,0,0,0,0,0,0,0,0,0,0
tali,0,0,0,0,0,0,0,0,0,0
tamak,0,1,1,0,1,0,0,0,0,0
taman,1,0,0,0,0,0,1,0,0,0
taman kanak kanak,0,0,0,0,0,0,1,0,0,0
tamasya,0,0,0,0,0,0,0,0,0,0
tambah,0,0,0,0,0,0,0,0,0,0
tambal,0,1,0,0,0,0,0,0,0,0
tambang,0,0,0,0,0,0,0,0,0,0
tambat,0,1,0,0,0,0,0,0,0,0
tampak,0,1,1,1,0,1,0,1,0,0
tampan,1,0,0,0,0,0,1,0,0,0
tampar,0,1,1,0,0,1,0,1,0,0
tampil,1,0,0,0,0,0,1,0,0,0
tampung,0,0,0,0,0,0,0,0,0,0
tamu,0,0,0,0,0,0,0,0,0,0
tanah,0,1,0,0,1,0,0,0,0,0
tanah hutan,0,0,0,0,0,0,0,0,0,0
tanah kerja,0,0,0,0,0,0,0,0,0,0
tanah liat,0,0,0,0,0,0,0,0,0,0
tanah longsor,0,1,0,0,0,1,0,1,0,0
tanam,1,0,0,0,0,0,0,0,0,0
tanda,0,1,0,1,0,1,0,0,0,0
tanda baca,0,0,0,0,0,0,0,0,0,0
tanda buruk,0,1,0,0,0,1,0,1,0,0
tanda hubung,0,0,0,0,0,0,0,0,0,0
tanda nazi,0,1,1,0,0,1,0,0,0,0
tanda raja,0,0,0,0,0,0,0,0,0,0
tanda sisip,0,0,0,0,0,0,0,0,0,0
tanda tangan,0,0,0,0,0,0,0,0,0,1
tanda terbit,0,0,0,0,0,0,0,0,0,0
tandem,0,0,0,0,0,0,0,0,0,1
tanding,0,1,1,0,0,0,0,0,0,0
tanduk,0,1,1,0,1,1,0,1,0,0
tandus,0,1,0,0,0,0,0,1,0,0
tang,0,0,0,0,0,0,0,0,0,0
tangan,0,0,0,0,0,0,0,0,0,0
tangga,0,0,0,0,0,0,0,0,0,0
tangga jalan,0,0,0,0,0,0,0,0,0,0
tanggal,0,0,0,0,0,0,0,0,0,0
tanggal mati,0,1,0,0,0,0,0,1,1,0
tanggal pakai,0,0,0,0,0,0,0,0,0,0
tanggap,0,0,0,1,0,0,0,0,0,0
tangguh,0,1,0,0,0,1,0,0,0,0
tangguh hukum,0,0,0,0,0,0,0,0,0,0
tanggul,0,0,0,0,0,1,0,0,0,0
tanggung,1,0,0,0,0,0,0,0,0,1
tanggung jawab,1,0,0,0,0,0,0,0,0,1
tangis,0,1,0,0,0,1,0,1,0,0
tangkai,0,1,0,0,0,1,0,0,0,0
tangkal,1,0,0,1,0,0,0,0,0,1
tangkap,0,1,0,0,0,0,0,0,1,0
tangkap ikan,0,0,0,0,0,0,0,0,0,0
tangkas,1,0,0,0,0,0,0,0,0,0
tangki,0,0,0,0,0,0,0,0,0,0
tangkis,0,0,0,0,0,0,0,0,0,0
tani,1,0,0,0,0,0,0,0,0,0
tani kecil,0,0,0,0,0,0,0,0,0,0
tanjak,1,1,0,1,0,1,0,0,0,0
tanjung,0,0,0,0,0,0,0,0,0,0
tanpa akhir,0,0,0,0,0,0,0,0,0,0
tanpa awat,0,0,0,0,0,0,0,0,0,0
tanpa bantu,0,0,0,0,0,0,0,0,0,0
tanpa belas kasihan,0,1,0,0,0,1,0,0,0,0
tanpa bobot,0,0,0,0,0,0,0,0,0,0
tanpa cedera,1,0,0,0,0,0,0,0,0,0
tanpa dasar,0,1,0,0,0,1,0,0,0,0
tanpa hambat,0,0,0,0,0,0,0,0,0,0
tanpa hasil,0,1,0,0,0,0,0,1,0,0
tanpa henti,0,0,0,0,0,0,0,0,0,0
tanpa izin,0,1,0,0,0,0,0,0,0,0
tanpa jiwa,0,1,0,0,1,1,0,1,0,0
tanpa judul,0,1,0,0,0,0,0,1,0,0
tanpa kompromi,0,0,0,0,0,0,0,0,0,0
tanpa kritik,0,0,0,0,0,0,0,0,0,0
tanpa lawan,0,0,0,0,0,0,0,0,0,0
tanpa luka,0,0,0,0,0,0,0,0,0,0
tanpa matahari,0,0,0,0,0,0,0,0,0,0
tanpa nama,0,1,0,0,1,0,0,0,0,0
tanpa pikir,0,1,1,0,1,0,0,0,0,0
tanpa rasa sakit,0,0,0,0,0,0,0,0,0,0
tanpa sadar,0,1,0,0,0,0,0,0,0,0
tanpa sengaja,0,0,0,0,0,0,0,0,1,0
tanpa tanda jasa,0,1,0,0,0,0,0,0,0,0
tanpa tubuh,0,1,0,0,0,1,0,1,0,0
tanpa tujuan,0,1,0,0,0,0,0,0,0,0
tanpa tumpah darah,1,0,0,0,0,0,0,0,0,0
tanpa warna,0,0,0,0,0,0,0,0,0,0
tanpa wasiat,0,1,0,0,0,0,0,0,0,0
tantang,0,1,1,0,1,1,0,0,0,0
tapa,0,0,0,0,0,0,0,1,0,1
tapak,0,0,0,0,0,0,0,0,0,0
tape,0,0,0,0,0,0,0,0,0,0
tara,0,0,0,0,0,0,0,0,0,0
target,0,0,0,0,0,0,0,0,0,0
tari,1,0,0,0,0,0,1,0,0,1
tarif,0,1,1,0,1,0,0,0,0,0
tarik,1,0,0,0,1,0,0,1,0,0
taring,0,0,0,0,0,1,0,0,0,0
tartan,0,0,0,0,0,0,0,0,0,0
taruh,0,0,0,0,0,0,0,0,0,0
tarung,0,1,1,0,0,1,0,0,0,0
tas,0,0,0,0,0,0,0,0,0,0
tasawuf,0,0,0,0,0,0,0,0,0,0
tat,0,0,0,0,0,0,0,0,0,0
tata bahasa,0,0,0,0,0,0,0,0,0,1
tata krama,1,0,0,0,0,0,0,0,0,0
tata nama,0,0,0,0,0,0,0,0,0,0
tatah,0,0,0,0,0,0,0,0,0,0
tatap,0,1,0,0,0,0,0,0,0,0
tato,0,0,0,0,0,0,0,0,0,0
tawan,1,0,0,0,0,0,0,0,0,0
tawar,1,0,0,1,0,0,0,0,0,1
tawon,0,0,0,0,0,0,0,0,0,0
teater,0,0,0,0,0,0,0,0,0,0
teatrikal,0,0,0,0,0,0,0,0,0,0
tebal,0,0,0,0,0,0,0,0,0,0
tebang,0,0,0,0,0,0,0,0,0,0
tebu,0,0,1,0,0,1,0,0,0,0
tebus,0,1,1,0,0,1,0,0,0,0
tebus dosa,1,0,0,0,0,1,0,1,0,0
ted,0,0,0,0,0,0,0,0,0,0
teduh,0,1,0,0,0,1,0,0,0,0
teflon,0,0,0,0,0,0,0,0,0,0
tegak,0,0,0,0,0,0,0,0,0,0
tegak lurus,1,0,0,0,0,0,0,0,0,0
tegang,0,1,1,0,0,0,0,0,0,0
tegap,0,0,0,0,0,0,0,0,0,0
tegar,0,1,1,0,1,1,0,0,0,0
tegas,1,0,0,0,0,0,0,0,0,1
tegas kembali,1,0,0,0,0,0,0,0,0,0
teguh,1,0,0,0,0,0,0,0,0,1
teguk,0,0,0,0,0,1,0,0,1,0
tegun,0,1,0,0,0,1,0,0,1,0
tegur,0,1,1,0,0,0,0,0,0,0
teh,0,0,0,0,0,0,0,0,0,0
teistik,0,0,0,0,0,0,0,0,0,0
teka teki,0,0,0,0,0,0,0,0,1,0
tekad,1,0,0,0,0,0,0,0,0,0
tekan,0,1,1,0,0,1,0,1,0,0
teknik,0,0,0,0,0,0,0,0,0,0
teknis,0,0,0,0,0,0,0,0,0,0
teknisi,0,0,0,0,0,0,0,0,0,0
teknologi,1,0,0,0,0,0,0,0,0,0
teks,0,0,0,0,0,0,0,0,0,0
tekstil,0,0,0,0,0,0,0,0,0,0
tekstur,0,0,0,0,0,0,0,0,0,0
tekun,1,0,0,0,0,0,1,0,0,1
teladan,1,0,0,0,0,0,0,0,0,0
telan,0,0,0,1,0,0,0,0,0,0
telanjang,0,1,0,0,0,0,0,0,0,1
telanjang kaki,0,0,0,0,0,0,0,0,0,0
telapak tangan,0,0,0,0,0,0,0,0,0,0
telaten,0,0,0,0,0,0,0,0,0,0
tele,0,1,0,0,0,0,0,0,0,0
tele tele,0,0,0,0,0,0,0,0,0,0
telegram,0,0,0,0,0,0,0,0,0,0
telegrap,0,0,0,0,0,0,0,0,0,0
telentang,0,0,0,0,0,0,0,0,0,0
telepon,0,0,0,0,0,0,0,0,0,0
teleskop,0,0,0,0,0,0,0,0,0,0
televisi,0,0,0,0,0,0,0,0,0,0
telinga,0,0,0,0,0,0,0,0,0,0
teliti,1,0,0,0,0,0,0,0,0,1
teluk,0,0,0,0,0,0,0,0,0,0
teluk kecil,1,0,0,1,1,1,1,0,0,0
telur,0,0,0,0,0,0,0,0,0,0
telur dadar,0,0,0,0,0,0,0,0,0,0
telusur,0,0,0,0,0,0,0,0,0,0
telusur kembali,0,0,0,0,0,0,0,0,0,0
tema,0,0,0,0,0,0,0,0,0,0
teman,0,0,0,0,0,0,0,0,0,0
teman kelas,0,0,0,0,0,0,0,0,0,0
teman kerja,0,0,0,0,0,0,0,0,0,0
teman main,0,0,0,0,0,0,0,0,0,0
tembaga,0,0,0,0,0,0,0,0,0,0
tembak,0,1,1,0,0,1,0,1,1,0
tembakau,0,1,0,0,0,0,0,0,0,0
tembel,0,1,0,0,1,0,0,0,0,0
tembikar,0,0,0,0,0,0,0,0,0,0
tembus,0,0,0,0,0,0,0,0,0,0
tembus cahaya,0,0,0,0,0,0,0,0,0,0
tempa,1,0,0,0,0,0,0,0,0,0
tempat bakar,0,0,0,0,0,0,0,0,0,0
tempat kerja,0,0,0,0,0,0,0,0,0,0
tempat lahir,0,1,1,0,0,0,0,0,0,0
tempat lilin,0,0,0,0,0,0,0,0,0,0
tempat main,1,0,0,1,0,0,1,0,1,1
tempat sampah,0,0,0,0,0,0,0,0,0,0
tempat simpan,0,0,0,0,0,0,0,0,0,1
tempat tidur,1,0,0,0,0,0,0,0,0,0
tempat tidur gantung,0,0,0,0,0,0,0,0,0,0
tempat tinggal,0,0,0,0,0,0,0,0,0,0
tempayan,0,0,0,0,0,0,0,0,0,0
tempera,0,0,0,0,0,0,0,0,0,0
tempur,0,1,1,0,0,1,0,0,0,0
tempur kecil,0,1,1,0,0,0,0,0,0,0
tempurung lutut,0,0,0,0,0,0,0,0,0,0
temu,1,0,0,0,0,0,1,0,0,1
tenaga gerak,0,0,0,0,0,0,0,0,0,0
tenaga kerja,1,0,0,1,0,0,1,0,1,1
tenaga surya,0,0,0,0,0,0,0,0,0,0
tenang,1,0,0,1,0,0,1,0,0,1
tenang serius,0,0,0,0,0,0,0,0,0,0
tenar,1,0,0,0,0,0,0,0,0,0
tenda,0,0,0,0,0,0,0,0,0,0
tendang,0,1,1,0,0,0,0,0,0,0
tengah hari,0,0,0,0,0,0,0,0,0,0
tengah jalan,0,1,0,0,0,0,0,0,0,0
tengah lingkar,0,0,0,0,0,0,0,0,0,0
tengah malam,0,0,0,0,0,0,0,0,0,0
tengah musim panas,0,0,0,0,0,0,0,0,0,0
tengara,0,0,0,0,0,0,0,0,0,1
tenggak,0,1,0,0,0,0,0,0,0,0
tenggelam,0,1,0,0,1,1,0,1,0,0
tengger,0,0,0,0,0,0,0,0,0,0
tenggorok,0,0,0,0,0,0,0,0,0,0
tengik,0,1,0,0,1,0,0,0,0,0
tengkar,0,1,1,0,1,0,0,0,0,0
tengkorak,0,0,0,0,0,0,0,0,0,0
tengkuk,0,0,0,0,0,0,0,0,0,0
tenis,0,0,0,0,0,0,0,0,0,0
tentara,1,0,1,0,0,0,0,1,0,0
tentu,0,0,0,0,0,0,0,0,0,0
tenun,0,0,0,0,0,0,0,0,0,0
teokrasi,0,0,0,0,0,0,0,0,0,0
teokratis,0,1,1,0,0,1,0,1,0,1
teolog,0,0,0,0,0,0,0,0,0,0
teologi,0,0,0,1,0,0,0,0,0,0
teologis,0,0,0,0,0,0,0,0,0,1
teoretis,1,0,0,0,0,0,0,0,0,0
teori,0,0,0,1,0,0,0,0,0,1
tepat,0,0,0,0,0,0,0,0,0,0
tepat waktu,1,0,0,1,0,0,0,0,0,1
tepi,0,0,0,0,0,0,0,0,0,0
tepi laut,0,0,0,0,0,0,0,0,0,0
tepi pantai,0,0,0,0,0,0,0,0,0,0
tepi sungai,0,0,0,0,0,0,0,0,0,0
tepuk,1,0,0,1,0,0,1,0,0,1
tepuk tangan,1,0,0,0,0,0,1,0,1,1
tepung,0,0,0,0,0,0,0,0,0,0
tepung kanji,0,0,0,0,0,0,0,0,0,0
terak,0,1,0,0,0,0,0,0,0,0
terali,0,0,0,0,0,0,0,0,0,0
terampil,1,0,0,0,0,0,0,0,0,0
terang,1,0,0,0,0,0,1,0,1,1
terang benderang,0,0,0,0,0,0,0,0,0,0
terap,0,0,0,0,0,0,0,0,0,0
terapeutik,1,0,0,0,0,0,1,0,0,1
terapi,1,0,0,0,0,0,0,0,0,0
teras,0,0,0,0,0,0,0,0,0,0
terbang,1,0,0,0,0,1,0,0,0,0
terbit,0,0,0,0,0,0,0,0,0,0
terestrial,0,0,0,0,0,0,0,0,0,0
teriak,0,1,1,0,1,1,0,0,1,0
terik,0,1,1,0,0,0,0,0,0,0
terima,1,0,0,1,0,0,1,0,1,0
terima barang,0,0,0,0,0,0,0,0,0,0
terima beasiswa,0,0,0,0,0,0,0,0,0,0
terimakasih,1,0,0,0,0,0,1,0,0,0
teritorial,0,0,0,0,0,0,0,0,0,0
terjal,0,0,0,0,0,0,0,0,0,0
terjang,0,0,0,0,0,0,0,0,1,0
terjemah,0,0,0,0,0,0,0,0,0,0
terjun,0,1,0,0,0,1,0,0,0,0
terlalu mahal,0,1,1,0,1,0,0,1,0,0
terlalu manja,0,0,0,0,0,0,0,0,0,0
terlalu semangat,0,0,0,0,0,0,0,0,0,0
terlalu tinggi,0,1,0,0,0,0,0,0,0,0
terminal,0,1,0,0,0,1,0,1,0,0
termodinamika,0,0,0,0,0,0,0,0,0,0
termokopel,0,0,0,1,0,0,0,0,0,0
termometer,0,0,0,0,0,0,0,0,0,1
termostat,0,0,0,0,0,0,0,0,0,0
ternak,1,0,0,0,0,0,0,0,0,1
terner,0,0,0,0,0,0,0,0,0,0
terompet,0,1,0,0,0,0,0,0,0,0
terompet kecil,0,0,0,0,0,0,0,0,0,0
teropong,0,0,0,0,0,0,0,0,0,0
teror,0,1,1,0,0,1,0,1,0,0
teroris,0,1,1,0,1,1,0,1,1,0
terorisme,0,1,1,0,1,1,0,1,0,0
terowongan,0,0,0,0,0,0,0,0,0,0
terowongan air,0,0,0,0,0,0,0,0,0,0
terpa,0,0,0,0,0,0,0,0,0,0
terpaku,0,0,0,0,0,0,0,0,0,0
terrier,0,0,0,0,0,0,0,0,0,0
tersier,0,0,0,0,0,0,0,0,0,0
tertawa,1,0,0,0,0,0,1,0,1,0
tertawa kecil,1,0,0,1,0,0,1,0,1,1
tertib,1,0,0,0,0,0,0,0,0,0
terumbu karang,0,0,0,0,0,0,0,0,0,0
terus lanjut,0,0,0,0,0,0,0,0,0,0
terus mata,1,0,0,1,0,0,0,0,0,0
terus terang,1,0,0,0,0,0,0,0,0,1
tesis,0,0,0,0,0,0,0,0,0,0
testimonial,0,0,0,0,0,0,0,0,0,0
tetangga,1,0,0,1,0,0,0,0,0,1
tetanus,0,1,0,0,1,0,0,0,0,0
tetas,0,0,0,0,0,0,0,0,0,0
tetes,0,0,0,0,0,0,0,0,0,0
tetrahedral,0,0,0,0,0,0,0,0,0,0
theisme,0,1,0,0,1,0,0,0,0,0
thistle,0,0,0,0,0,0,0,0,0,0
thong,0,0,0,0,0,0,0,0,0,0
tiada,0,1,0,0,0,1,0,1,0,0
tiada banding,0,0,0,0,0,0,0,0,0,0
tiang,0,0,0,0,0,0,0,0,0,0
tiang gantung,0,1,1,0,0,1,0,1,0,0
tiang sinyal,0,0,0,0,0,0,0,0,0,0
tiap hari,0,0,0,0,0,0,0,0,0,0
tiara,0,0,0,0,0,0,0,0,0,0
tidur,0,0,0,1,0,0,1,0,0,0
tidur sebentar,1,0,0,0,0,0,1,0,0,0
tidur siang,0,0,0,0,0,0,0,0,0,0
tikai,0,1,1,0,0,0,0,0,0,0
tikar,0,0,0,0,0,0,0,0,0,0
tiket,0,0,0,0,0,0,0,0,0,0
tikung,0,0,0,0,0,0,0,0,0,0
tikus,0,1,0,0,1,1,0,0,0,0
tilde,0,0,0,0,0,0,0,0,0,0
tim,0,0,0,0,0,0,0,0,0,1
timah,0,0,0,0,0,0,0,0,0,0
timbal balik,0,0,0,0,0,0,0,0,0,0
timbang,0,0,0,1,0,0,0,0,0,0
timbang kembali,1,0,0,0,0,0,0,0,0,1
timbul,0,1,1,0,0,1,0,1,0,0
timbun,0,0,0,0,0,0,0,0,0,0
timi,0,0,0,0,0,0,0,0,0,0
timidity,0,1,0,1,0,1,0,0,0,0
timpa,0,1,0,0,0,1,0,1,0,0
tindak,1,0,0,0,0,0,0,0,0,0
tindak bodoh,0,1,0,0,1,1,0,1,0,0
tindak cegah,0,0,0,0,0,0,0,0,0,0
tindak lanjut,0,1,1,0,1,0,0,0,0,0
tindak rugi,0,1,1,0,1,0,0,1,0,0
